t,V(point1),V(point2),V(point3),V(point4)
0.03622,-0.06498193181050256,-0.06498193331500508,-0.0649819326695749,-0.06498193395328583
0.036230000000000005,-0.0649819287449695,-0.06498193024953243,-0.06498192960399315,-0.06498193088779755
0.03624,-0.06498192568020794,-0.06498192718483754,-0.06498192653918071,-0.0649819278230801
0.036250000000000004,-0.06498192261620635,-0.06498192412090101,-0.06498192347512986,-0.06498192475912777
0.03626,-0.064981919552974,-0.06498192105773432,-0.06498192041184647,-0.06498192169594154
0.036270000000000004,-0.06498191649051557,-0.06498191799533931,-0.06498191734933795,-0.06498191863353049
0.03628,-0.0649819134288214,-0.06498191493370761,-0.06498191428759345,-0.06498191557188342
0.03629,-0.06498191036787884,-0.06498191187282973,-0.064981911226604,-0.06498191251098445
0.036300000000000006,-0.06498190730770086,-0.06498190881271933,-0.06498190816637506,-0.06498190945085563
0.03631,-0.06498190424830719,-0.06498190575338703,-0.06498190510693011,-0.06498190639150482
0.036320000000000005,-0.06498190118965563,-0.0649819026948028,-0.06498190204823134,-0.0649819033329033
0.03633,-0.06498189813178269,-0.0649818996369932,-0.06498189899031011,-0.06498190027507489
0.036340000000000004,-0.0649818950746682,-0.06498189657994431,-0.0649818959331442,-0.06498189721800839
0.03635,-0.06498189201833074,-0.06498189352366904,-0.06498189287675858,-0.06498189416171352
0.03636,-0.06498188896275439,-0.0649818904681568,-0.06498188982112894,-0.06498189110618308
0.03637,-0.06498188590792463,-0.06498188741339518,-0.0649818867662536,-0.0649818880514044
0.03638,-0.06498188285385864,-0.06498188435939226,-0.0649818837121367,-0.06498188499738357
0.036390000000000006,-0.06498187980056287,-0.06498188130616084,-0.06498188065879042,-0.06498188194413351
0.0364,-0.0649818767480344,-0.06498187825369461,-0.06498187760621492,-0.06498187889165112
0.036410000000000005,-0.06498187369626705,-0.06498187520199325,-0.06498187455439765,-0.06498187583992883
0.03642,-0.06498187064525093,-0.0649818721510421,-0.0649818715033327,-0.06498187278896086
0.036430000000000004,-0.06498186759501626,-0.06498186910086833,-0.06498186845304868,-0.0649818697387694
0.03644,-0.0649818645455275,-0.06498186605144868,-0.06498186540351211,-0.06498186668932793
0.03645,-0.06498186149681097,-0.064981863002795,-0.06498186235474156,-0.0649818636406548
0.036460000000000006,-0.06498185844885412,-0.06498185995490185,-0.06498185930673683,-0.06498186059274487
0.03647,-0.06498185540166523,-0.06498185690777647,-0.06498185625949773,-0.06498185754560407
0.036480000000000005,-0.06498185235522902,-0.0649818538614042,-0.06498185321301236,-0.06498185449921343
0.03649,-0.06498184930953842,-0.06498185081578273,-0.06498185016727565,-0.06498185145357081
0.036500000000000005,-0.06498184626462408,-0.06498184777092728,-0.0649818471223115,-0.06498184840869992
0.03651,-0.06498184322047931,-0.06498184472684754,-0.06498184407811605,-0.06498184536459928
0.036520000000000004,-0.06498184017709532,-0.06498184168352839,-0.06498184103468188,-0.06498184232126274
0.03653,-0.06498183713445808,-0.06498183864095754,-0.0649818379919982,-0.06498183927867462
0.03654,-0.06498183409259217,-0.06498183559915528,-0.06498183495008295,-0.06498183623685404
0.036550000000000006,-0.06498183105147745,-0.06498183255810422,-0.06498183190891817,-0.06498183319578506
0.03656,-0.06498182801113829,-0.06498182951782788,-0.06498182886852848,-0.06498183015548861
0.036570000000000005,-0.06498182497156411,-0.06498182647831588,-0.06498182582890318,-0.06498182711596001
0.03658,-0.06498182193273973,-0.06498182343955616,-0.06498182279003184,-0.06498182407718309
0.036590000000000004,-0.06498181889468786,-0.0649818204015675,-0.0649818197519296,-0.06498182103917731
0.0366,-0.06498181585739035,-0.06498181736433654,-0.06498181671458532,-0.06498181800192228
0.036610000000000004,-0.06498181282084921,-0.06498181432785771,-0.06498181367799284,-0.06498181496542968
0.03662,-0.06498180978506107,-0.06498181129213478,-0.0649818106421541,-0.0649818119296883
0.03663,-0.06498180675004211,-0.06498180825718072,-0.06498180760708577,-0.06498180889471261
0.036640000000000006,-0.06498180371576656,-0.0649818052229697,-0.06498180457276337,-0.06498180586048743
0.03665,-0.06498180068225137,-0.06498180218951562,-0.0649818015392,-0.06498180282701796
0.036660000000000005,-0.06498179764949916,-0.06498179915682914,-0.06498179850639837,-0.06498179979431043
0.03667,-0.06498179461749533,-0.06498179612489056,-0.0649817954743465,-0.06498179676235506
0.036680000000000004,-0.06498179158626535,-0.06498179309372393,-0.06498179244306525,-0.06498179373116822
0.03669,-0.06498178855577715,-0.06498179006330093,-0.06498178941252981,-0.06498179070072665
0.0367,-0.06498178552606582,-0.06498178703364962,-0.06498178638276492,-0.06498178767105917
0.03671,-0.06498178249710714,-0.06498178400475377,-0.06498178335375882,-0.06498178464214661
0.03672,-0.0649817794689072,-0.06498178097661929,-0.06498178032551394,-0.0649817816139912
0.036730000000000006,-0.06498177644146892,-0.06498177794924381,-0.06498177729802511,-0.06498177858659726
0.03674,-0.06498177341477189,-0.06498177492261153,-0.06498177427127806,-0.0649817755599495
0.036750000000000005,-0.0649817703888404,-0.06498177189674378,-0.06498177124529886,-0.06498177253406359
0.03676,-0.06498176736365556,-0.06498176887162387,-0.06498176822006223,-0.0649817695089274
0.036770000000000004,-0.06498176433922419,-0.06498176584725737,-0.06498176519558489,-0.06498176648453796
0.03678,-0.06498176131555702,-0.06498176282365309,-0.06498176217186555,-0.06498176346091751
0.03679,-0.06498175829265329,-0.06498175980081666,-0.06498175914891467,-0.06498176043805658
0.036800000000000006,-0.06498175527051021,-0.06498175677873304,-0.0649817561267218,-0.06498175741596124
0.03681,-0.06498175224911762,-0.06498175375740285,-0.06498175310528104,-0.06498175439461452
0.036820000000000006,-0.06498174922848232,-0.0649817507368312,-0.06498175008459416,-0.06498175137402373
0.03683,-0.0649817462085955,-0.0649817477170082,-0.06498174706465995,-0.0649817483541831
0.036840000000000005,-0.06498174318945021,-0.06498174469792983,-0.06498174404546819,-0.06498174533508504
0.03685,-0.0649817401710703,-0.0649817416796131,-0.06498174102703785,-0.06498174231675119
0.036860000000000004,-0.06498173715345552,-0.06498173866205895,-0.06498173800937312,-0.064981739299182
0.03687,-0.06498173413658964,-0.06498173564525823,-0.06498173499245957,-0.06498173628236042
0.03688,-0.06498173112048038,-0.06498173262921175,-0.06498173197630025,-0.06498173326629564
0.036890000000000006,-0.06498172810511495,-0.06498172961391174,-0.06498172896088703,-0.06498173025097684
0.0369,-0.06498172509050508,-0.06498172659936376,-0.06498172594622838,-0.0649817272364112
0.036910000000000005,-0.0649817220766422,-0.0649817235855647,-0.06498172293231746,-0.0649817242225967
0.03692,-0.06498171906353853,-0.0649817205725233,-0.06498171991916567,-0.0649817212095388
0.036930000000000004,-0.06498171605120391,-0.06498171756025266,-0.06498171690678,-0.06498171819724353
0.03694,-0.06498171303960694,-0.06498171454872136,-0.0649817138951354,-0.06498171518569451
0.036950000000000004,-0.0649817100287496,-0.06498171153792834,-0.06498171088423102,-0.0649817121748864
0.03696,-0.06498170701866848,-0.06498170852790844,-0.06498170787409821,-0.06498170916484881
0.03697,-0.06498170400932421,-0.06498170551862739,-0.06498170486470846,-0.06498170615555025
0.036980000000000006,-0.06498170100073856,-0.06498170251010471,-0.0649817018560712,-0.0649817031470111
0.03699,-0.06498169799289939,-0.06498169950233193,-0.06498169884818158,-0.0649817001392192
0.037000000000000005,-0.06498169498580719,-0.06498169649530307,-0.06498169584104371,-0.06498169713217192
0.03701,-0.06498169197948603,-0.06498169348904273,-0.06498169283467134,-0.064981694125894
0.037020000000000004,-0.064981688973906,-0.0649816904835283,-0.06498168982904318,-0.06498169112035784
0.03703,-0.06498168596907553,-0.06498168747876135,-0.0649816868241662,-0.06498168811557314
0.037040000000000003,-0.06498168296501192,-0.06498168447475852,-0.0649816838200514,-0.06498168511155314
0.03705,-0.06498167996169493,-0.06498168147150662,-0.06498168081668682,-0.06498168210828406
0.03706,-0.064981676959117,-0.06498167846899183,-0.06498167781406061,-0.06498167910575448
0.037070000000000006,-0.0649816739572998,-0.06498167546723689,-0.0649816748121952,-0.06498167610397854
0.03708,-0.06498167095623428,-0.06498167246623608,-0.06498167181108051,-0.0649816731029607
0.037090000000000005,-0.06498166795590493,-0.06498166946596928,-0.06498166881070429,-0.06498167010267714
0.0371,-0.06498166495632855,-0.06498166646645462,-0.064981665811079,-0.06498166710314632
0.037110000000000004,-0.06498166195750019,-0.06498166346769116,-0.06498166281220155,-0.06498166410436443
0.03712,-0.06498165895943477,-0.06498166046968701,-0.06498165981408448,-0.06498166110634102
0.03713,-0.06498165596211068,-0.06498165747242832,-0.06498165681671526,-0.06498165810906098
0.037140000000000006,-0.0649816529655293,-0.06498165447591148,-0.06498165382008676,-0.06498165511252883
0.03715,-0.06498164996971027,-0.06498165148015347,-0.0649816508242159,-0.06498165211675082
0.037160000000000006,-0.06498164697462445,-0.06498164848513152,-0.06498164782908358,-0.0649816491217154
0.03717,-0.064981643980297,-0.06498164549086524,-0.06498164483470964,-0.064981646127432
0.037180000000000005,-0.0649816409866995,-0.0649816424973326,-0.06498164184106384,-0.064981643133881
0.03719,-0.06498163799386164,-0.06498163950455794,-0.06498163884817501,-0.06498164014108662
0.037200000000000004,-0.0649816350017862,-0.06498163651254592,-0.06498163585604957,-0.0649816371490532
0.03721,-0.06498163201044488,-0.06498163352126825,-0.06498163286466085,-0.06498163415775879
0.03722,-0.06498162901986708,-0.06498163053075036,-0.06498162987403466,-0.06498163116722702
0.037230000000000006,-0.06498162603003416,-0.06498162754098248,-0.06498162688415206,-0.06498162817744119
0.03724,-0.06498162304094426,-0.06498162455195423,-0.06498162389501433,-0.06498162518839497
0.037250000000000005,-0.06498162005261791,-0.06498162156369165,-0.064981620906638,-0.06498162220011214
0.03726,-0.06498161706500946,-0.06498161857614954,-0.0649816179189839,-0.06498161921255285
0.037270000000000005,-0.06498161407816194,-0.06498161558936283,-0.0649816149320894,-0.0649816162257455
0.03728,-0.06498161109205616,-0.06498161260331944,-0.06498161194593438,-0.06498161323968699
0.037290000000000004,-0.0649816081067037,-0.06498160961803069,-0.06498160896053247,-0.06498161025438048
0.0373,-0.06498160512208932,-0.06498160663348013,-0.06498160597587183,-0.06498160726981184
0.03731,-0.06498160213823481,-0.0649816036496848,-0.06498160299196526,-0.06498160428599925
0.037320000000000006,-0.06498159915511423,-0.06498160066662982,-0.06498160000879749,-0.06498160130292455
0.03733,-0.06498159617274013,-0.06498159768431735,-0.06498159702637477,-0.06498159832059641
0.037340000000000005,-0.06498159319111642,-0.06498159470275804,-0.06498159404470273,-0.06498159533901814
0.03735,-0.06498159021024562,-0.06498159172194864,-0.06498159106378446,-0.06498159235818872
0.037360000000000004,-0.06498158723012085,-0.06498158874188582,-0.06498158808360927,-0.06498158937810863
0.03737,-0.06498158425071922,-0.0649815857625494,-0.06498158510416349,-0.06498158639875685
0.037380000000000004,-0.06498158127207879,-0.0649815827839699,-0.06498158212547261,-0.06498158342015828
0.03739,-0.06498157829417739,-0.06498157980613163,-0.06498157914752353,-0.06498158044230286
0.0374,-0.06498157531701737,-0.06498157682903553,-0.06498157617031525,-0.06498157746518787
0.037410000000000006,-0.06498157234062127,-0.0649815738526991,-0.06498157319386808,-0.0649815744888371
0.03742,-0.06498156936495267,-0.06498157087709235,-0.0649815702181548,-0.06498157151321468
0.037430000000000005,-0.06498156639002067,-0.06498156790222713,-0.06498156724317444,-0.06498156853832648
0.03744,-0.06498156341584671,-0.0649815649281143,-0.06498156426894906,-0.0649815655641973
0.037450000000000004,-0.06498156044240953,-0.06498156195474106,-0.06498156129546548,-0.0649815625908058
0.03746,-0.06498155746970782,-0.06498155898210083,-0.06498155832271718,-0.06498155961814725
0.03747,-0.06498155449775248,-0.0649815560102098,-0.06498155535071408,-0.06498155664623706
0.037480000000000006,-0.06498155152653393,-0.06498155303905437,-0.06498155237944717,-0.06498155367506413
0.03749,-0.06498154855607491,-0.06498155006865487,-0.06498154940893613,-0.06498155070464989
0.037500000000000006,-0.0649815455863618,-0.06498154709900669,-0.06498154643917639,-0.06498154773498124
0.03751,-0.0649815426173823,-0.064981544130089,-0.06498154347014913,-0.06498154476604816
0.037520000000000005,-0.06498153964915396,-0.06498154116192291,-0.06498154050187399,-0.06498154179786574
0.03753,-0.06498153668166129,-0.06498153819449268,-0.06498153753433474,-0.06498153883041327
0.037540000000000004,-0.06498153371491577,-0.06498153522781064,-0.06498153456753958,-0.06498153586371253
0.03755,-0.06498153074891344,-0.06498153226187048,-0.06498153160148742,-0.0649815328977551
0.03756,-0.064981527783643,-0.06498152929666388,-0.06498152863617232,-0.06498152993253033
0.037570000000000006,-0.06498152481911296,-0.06498152633219464,-0.06498152567159526,-0.064981526968047
0.03758,-0.06498152185532077,-0.06498152336846703,-0.06498152270775284,-0.06498152400430121
0.037590000000000005,-0.06498151889229581,-0.06498152040550079,-0.06498151974467761,-0.06498152104131566
0.0376,-0.06498151592999157,-0.06498151744326122,-0.06498151678232741,-0.06498151807905797
0.037610000000000005,-0.06498151296842847,-0.06498151448176068,-0.06498151382071567,-0.06498151511754044
0.03762,-0.06498151000760743,-0.06498151152100022,-0.06498151085984605,-0.0649815121567629
0.037630000000000004,-0.06498150704753694,-0.06498150856099223,-0.06498150789972827,-0.06498150919673504
0.03764,-0.064981504088194,-0.06498150560171063,-0.06498150494034058,-0.06498150623744042
0.03765,-0.06498150112956289,-0.06498150264314685,-0.06498150198166355,-0.06498150327885856
0.037660000000000006,-0.06498149817169736,-0.06498149968534118,-0.06498149902374697,-0.06498150032103457
0.03767,-0.06498149521457777,-0.06498149672828288,-0.06498149606657637,-0.06498149736395906
0.037680000000000005,-0.06498149225820857,-0.06498149377197446,-0.06498149311015859,-0.06498149440763057
0.03769,-0.06498148930254374,-0.06498149081637672,-0.06498149015445123,-0.06498149145201729
0.037700000000000004,-0.06498148634764586,-0.06498148786153972,-0.06498148719950286,-0.06498148849716046
0.03771,-0.06498148339346728,-0.06498148490742367,-0.0649814842452786,-0.06498148554302943
0.037720000000000004,-0.06498148044003857,-0.06498148195405663,-0.06498148129180054,-0.06498148258964462
0.03773,-0.06498147748735945,-0.06498147900143814,-0.06498147833907171,-0.06498147963700408
0.03774,-0.0649814745354086,-0.06498147604955007,-0.0649814753870726,-0.06498147668510276
0.037750000000000006,-0.06498147158420682,-0.06498147309841001,-0.06498147243582417,-0.0649814737339437
0.03776,-0.06498146863373849,-0.06498147014800416,-0.06498146948530711,-0.06498147078352247
0.037770000000000005,-0.064981465684004,-0.0649814671983332,-0.06498146653552636,-0.06498146783383088
0.03778,-0.0649814627350087,-0.06498146424939824,-0.06498146358648119,-0.06498146488488109
0.037790000000000004,-0.0649814597867345,-0.06498146130118695,-0.06498146063816065,-0.0649814619366516
0.0378,-0.06498145683921522,-0.06498145835373154,-0.06498145769059453,-0.06498145898917337
0.03781,-0.06498145389242678,-0.06498145540700417,-0.06498145474375815,-0.06498145604243422
0.037820000000000006,-0.06498145094637564,-0.06498145246101451,-0.06498145179765952,-0.06498145309642554
0.03783,-0.06498144800105109,-0.06498144951575344,-0.06498144885228764,-0.06498145015114662
0.037840000000000006,-0.06498144505647066,-0.06498144657123511,-0.0649814459076589,-0.06498144720660912
0.03785,-0.06498144211262857,-0.06498144362745376,-0.06498144296376768,-0.0649814442628136
0.037860000000000005,-0.06498143916951266,-0.06498144068439876,-0.06498144002060341,-0.06498144131974164
0.03787,-0.06498143622713477,-0.06498143774208551,-0.06498143707818166,-0.06498143837740748
0.037880000000000004,-0.06498143328550293,-0.06498143480051384,-0.0649814341364985,-0.06498143543581926
0.03789,-0.06498143034459954,-0.06498143185967323,-0.06498143119554954,-0.06498143249496062
0.0379,-0.06498142740442252,-0.06498142891955816,-0.06498142825532432,-0.06498142955483092
0.037910000000000006,-0.06498142446499679,-0.0649814259801948,-0.06498142531585094,-0.06498142661544622
0.03792,-0.06498142152628932,-0.06498142304154937,-0.06498142237709512,-0.06498142367678716
0.037930000000000005,-0.06498141858832916,-0.06498142010365174,-0.06498141943908735,-0.0649814207388687
0.03794,-0.06498141565110944,-0.06498141716649164,-0.06498141650182018,-0.06498141780169141
0.037950000000000005,-0.0649814127146057,-0.06498141423005344,-0.06498141356527135,-0.06498141486523479
0.03796,-0.06498140977885175,-0.06498141129435765,-0.0649814106294653,-0.06498141192952345
0.037970000000000004,-0.06498140684382504,-0.06498140835939359,-0.06498140769439148,-0.06498140899454243
0.03798,-0.06498140390953772,-0.06498140542516952,-0.06498140476005601,-0.0649814060603002
0.03799,-0.06498140097598588,-0.06498140249167876,-0.06498140182645788,-0.06498140312679153
0.038000000000000006,-0.0649813980431617,-0.06498139955891552,-0.06498139889358934,-0.06498140019401158
0.03801,-0.06498139511106439,-0.06498139662688282,-0.06498139596144473,-0.06498139726195926
0.038020000000000005,-0.06498139217969365,-0.06498139369557268,-0.06498139303002694,-0.0649813943306335
0.03803,-0.06498138924906278,-0.0649813907650044,-0.06498139009934951,-0.06498139140004469
0.038040000000000004,-0.06498138631918611,-0.06498138783518453,-0.06498138716942241,-0.06498138847021018
0.03805,-0.06498138339001167,-0.06498138490607716,-0.06498138424020276,-0.06498138554108271
0.038060000000000004,-0.0649813804615911,-0.06498138197771548,-0.0649813813117322,-0.064981382612705
0.03807,-0.06498137753388927,-0.06498137905007782,-0.06498137838398478,-0.06498137968505051
0.03808,-0.06498137460692277,-0.06498137612317215,-0.06498137545696799,-0.06498137675812735
0.038090000000000006,-0.06498137168069064,-0.06498137319700178,-0.0649813725306873,-0.06498137383193958
0.0381,-0.06498136875520409,-0.06498137027157512,-0.0649813696051549,-0.0649813709064935
0.038110000000000005,-0.06498136583043937,-0.06498136734687263,-0.06498136668034421,-0.06498136798177467
0.03812,-0.06498136290638909,-0.06498136442288638,-0.06498136375624769,-0.06498136505776914
0.038130000000000004,-0.06498135998307124,-0.06498136149962959,-0.06498136083288163,-0.06498136213449965
0.03814,-0.06498135706048863,-0.06498135857710816,-0.06498135791025093,-0.0649813592119591
0.03815,-0.06498135413863926,-0.06498135565532023,-0.06498135498835667,-0.06498135629015471
0.038160000000000006,-0.06498135121751943,-0.06498135273426166,-0.06498135206718747,-0.06498135336907979
0.03817,-0.06498134829713662,-0.06498134981394,-0.06498134914675394,-0.06498135044873773
0.038180000000000006,-0.06498134537748518,-0.06498134689435113,-0.06498134622705674,-0.06498134752913128
0.03819,-0.06498134245855412,-0.0649813439754798,-0.06498134330808197,-0.06498134461024621
0.038200000000000005,-0.06498133954037755,-0.06498134105736444,-0.0649813403898543,-0.06498134169211081
0.03821,-0.06498133662291207,-0.06498133813996157,-0.064981337472343,-0.06498133877469009
0.038220000000000004,-0.06498133370618071,-0.06498133522329111,-0.06498133455556579,-0.06498133585800017
0.03823,-0.06498133079016828,-0.06498133230734031,-0.06498133163950606,-0.06498133294203462
0.03824,-0.06498132787488624,-0.06498132939212002,-0.06498132872417742,-0.06498133002679554
0.038250000000000006,-0.06498132496034209,-0.06498132647763709,-0.06498132580958343,-0.06498132711229375
0.03826,-0.06498132204650839,-0.06498132356386543,-0.06498132289570444,-0.06498132419850777
0.038270000000000005,-0.06498131913342568,-0.06498132065084285,-0.06498131998257145,-0.06498132128546501
0.03828,-0.06498131622105571,-0.06498131773853669,-0.0649813170701568,-0.06498131837314047
0.038290000000000005,-0.06498131330943471,-0.06498131482697375,-0.06498131415848785,-0.06498131546156283
0.0383,-0.06498131039853544,-0.0649813119161365,-0.06498131124754214,-0.0649813125507084
0.038310000000000004,-0.06498130748835124,-0.0649813090060152,-0.06498130833731108,-0.06498130964057203
0.03832,-0.0649813045789104,-0.06498130609663352,-0.06498130542782031,-0.06498130673117113
0.03833,-0.06498130167018411,-0.06498130318797062,-0.06498130251904904,-0.0649813038224907
0.038340000000000006,-0.0649812987621797,-0.06498130028002733,-0.06498129961099934,-0.06498130091452775
0.03835,-0.06498129585490624,-0.06498129737281531,-0.0649812967036776,-0.06498129800730185
0.038360000000000005,-0.06498129294835567,-0.06498129446632807,-0.06498129379708194,-0.06498129510079335
0.03837,-0.0649812900425485,-0.06498129156057864,-0.06498129089122523,-0.06498129219502868
0.038380000000000004,-0.06498128713746636,-0.06498128865555884,-0.06498128798609573,-0.06498128928999251
0.03839,-0.06498128423311308,-0.06498128575126388,-0.06498128508169522,-0.06498128638567907
0.038400000000000004,-0.06498128132947462,-0.06498128284768936,-0.06498128217801101,-0.06498128348208673
0.03841,-0.0649812784265619,-0.06498127994484026,-0.0649812792750498,-0.0649812805792173
0.03842,-0.06498127552437377,-0.06498127704271373,-0.06498127637281537,-0.06498127767707454
0.038430000000000006,-0.06498127262290372,-0.06498127414130364,-0.06498127347129845,-0.06498127477564941
0.03844,-0.0649812697221662,-0.06498127124062511,-0.06498127057051577,-0.06498127187495444
0.038450000000000005,-0.06498126682216396,-0.0649812683406851,-0.06498126767046497,-0.06498126897499559
0.03846,-0.06498126392288063,-0.06498126544146257,-0.06498126477113535,-0.06498126607575719
0.038470000000000004,-0.06498126102432493,-0.06498126254296681,-0.06498126187253181,-0.06498126317724497
0.03848,-0.06498125812649265,-0.06498125964519587,-0.06498125897465155,-0.06498126027945686
0.03849,-0.06498125522939191,-0.06498125674815658,-0.06498125607750385,-0.06498125738239907
0.038500000000000006,-0.06498125233299354,-0.06498125385182235,-0.06498125318105993,-0.06498125448604597
0.03851,-0.06498124943732822,-0.06498125095621567,-0.06498125028534586,-0.06498125159042512
0.038520000000000006,-0.06498124654238827,-0.06498124806133679,-0.06498124739035965,-0.06498124869552942
0.03853,-0.06498124364817726,-0.06498124516718787,-0.06498124449610333,-0.06498124580135847
0.038540000000000005,-0.06498124075468002,-0.06498124227375106,-0.06498124160256055,-0.06498124290790751
0.03855,-0.06498123786191327,-0.06498123938104519,-0.06498123870974465,-0.06498124001518327
0.038560000000000004,-0.06498123496986905,-0.06498123648906311,-0.06498123581765217,-0.0649812371231824
0.03857,-0.06498123207854989,-0.06498123359780304,-0.06498123292628799,-0.06498123423190817
0.03858,-0.06498122918797153,-0.06498123070728452,-0.06498123003565859,-0.06498123134136766
0.038590000000000006,-0.06498122629810288,-0.06498122781747842,-0.06498122714574736,-0.06498122845154707
0.0386,-0.06498122340894426,-0.06498122492838122,-0.06498122425654088,-0.06498122556243471
0.038610000000000005,-0.06498122052050401,-0.06498122204000188,-0.06498122136805647,-0.06498122267403629
0.03862,-0.06498121763280114,-0.06498121915235737,-0.06498121848030589,-0.06498121978637442
0.038630000000000005,-0.06498121474581062,-0.06498121626542873,-0.0649812155932689,-0.06498121689943077
0.03864,-0.06498121185955202,-0.06498121337923078,-0.0649812127069634,-0.06498121401321516
0.038650000000000004,-0.06498120897401163,-0.06498121049375127,-0.06498120982137418,-0.06498121112772134
0.03866,-0.06498120608917819,-0.06498120760898014,-0.06498120693649702,-0.06498120824293163
0.03867,-0.06498120320507425,-0.06498120472493683,-0.06498120405234564,-0.06498120535886984
0.038680000000000006,-0.06498120032169026,-0.06498120184161485,-0.06498120116891574,-0.06498120247552833
0.03869,-0.06498119743902493,-0.06498119895900925,-0.0649811982862032,-0.06498119959290516
0.038700000000000005,-0.06498119455709381,-0.06498119607713682,-0.06498119540422481,-0.06498119671101697
0.03871,-0.06498119167585997,-0.06498119319596583,-0.06498119252294338,-0.06498119382983025
0.038720000000000004,-0.06498118879536333,-0.06498119031552976,-0.06498118964240154,-0.06498119094937473
0.03873,-0.0649811859155645,-0.06498118743579495,-0.06498118676255749,-0.06498118806962283
0.038740000000000004,-0.06498118303651573,-0.06498118455680194,-0.06498118388345914,-0.06498118519061209
0.03875,-0.06498118015817786,-0.06498118167852669,-0.06498118100507322,-0.06498118231232097
0.03876,-0.06498117728056371,-0.06498117880097201,-0.06498117812741375,-0.06498117943475079
0.038770000000000006,-0.06498117440365973,-0.0649811759241316,-0.06498117525046179,-0.06498117655788942
0.03878,-0.06498117152747845,-0.06498117304801079,-0.06498117237423301,-0.0649811736817523
0.038790000000000005,-0.06498116865202072,-0.06498117017261199,-0.06498116949873226,-0.06498117080633539
0.0388,-0.06498116577727142,-0.06498116729792466,-0.06498116662393671,-0.06498116793163332
0.038810000000000004,-0.0649811629032555,-0.06498116442396816,-0.0649811637498721,-0.06498116505765676
0.03882,-0.06498116002994028,-0.0649811615507127,-0.06498116087651308,-0.06498116218438682
0.03883,-0.0649811571573582,-0.06498115867819015,-0.06498115800388159,-0.06498115931184806
0.038840000000000006,-0.06498115428548587,-0.06498115580637978,-0.06498115513196459,-0.06498115644001792
0.03885,-0.06498115141434078,-0.06498115293529202,-0.0649811522607726,-0.06498115356891823
0.038860000000000006,-0.06498114854390519,-0.0649811500649185,-0.06498114939028862,-0.06498115069852795
0.03887,-0.06498114567419366,-0.06498114719526835,-0.06498114652053097,-0.06498114782885563
0.038880000000000005,-0.06498114280519798,-0.06498114432633294,-0.0649811436514911,-0.0649811449599011
0.03889,-0.06498113993690816,-0.06498114145810388,-0.06498114078315487,-0.06498114209165656
0.038900000000000004,-0.06498113706934858,-0.06498113859060606,-0.06498113791554605,-0.06498113922414078
0.03891,-0.06498113420250004,-0.06498113572381686,-0.06498113504865373,-0.06498113635733593
0.03892,-0.06498113133637316,-0.06498113285775119,-0.06498113218247842,-0.06498113349125334
0.038930000000000006,-0.06498112847095963,-0.06498112999239569,-0.06498112931701808,-0.06498113062588004
0.03894,-0.06498112560627091,-0.06498112712776716,-0.06498112645228196,-0.06498112776123673
0.038950000000000005,-0.06498112274229838,-0.06498112426385567,-0.06498112358826336,-0.06498112489730809
0.03896,-0.0649811198790228,-0.0649811214006417,-0.06498112072494351,-0.06498112203407914
0.038970000000000005,-0.064981117016487,-0.06498111853816654,-0.06498111786235916,-0.06498111917158299
0.03898,-0.0649811141546497,-0.06498111567639031,-0.06498111500047798,-0.06498111630978949
0.038990000000000004,-0.06498111129352244,-0.0649811128153231,-0.06498111213930602,-0.06498111344870433
0.039,-0.06498110843311548,-0.0649811099549771,-0.06498110927885185,-0.06498111058834237
0.03901,-0.06498110557342439,-0.06498110709534484,-0.06498110641911344,-0.0649811077286929
0.039020000000000006,-0.0649811027144465,-0.06498110423642892,-0.06498110356009107,-0.0649811048697598
0.03903,-0.06498109985618038,-0.06498110137822327,-0.06498110070177916,-0.0649811020115379
0.039040000000000005,-0.06498109699863225,-0.06498109852073358,-0.06498109784418307,-0.06498109915403119
0.03905,-0.06498109414180372,-0.0649810956639664,-0.06498109498730659,-0.06498109629724633
0.039060000000000004,-0.0649810912856749,-0.06498109280789728,-0.06498109213113375,-0.06498109344116254
0.03907,-0.06498108843027989,-0.0649810899525608,-0.06498108927569164,-0.06498109058580581
0.039080000000000004,-0.06498108557559182,-0.06498108709793363,-0.06498108642095698,-0.06498108773116208
0.03909,-0.06498108272161843,-0.06498108424402033,-0.0649810835669401,-0.06498108487723381
0.0391,-0.06498107986835297,-0.06498108139081746,-0.06498108071362665,-0.06498108202401306
0.039110000000000006,-0.06498107701581257,-0.06498107853833686,-0.06498107786103956,-0.06498107917151291
0.03912,-0.06498107416396698,-0.06498107568655044,-0.06498107500914746,-0.06498107631971706
0.039130000000000005,-0.06498107131285605,-0.06498107283549906,-0.06498107215798823,-0.06498107346864251
0.03914,-0.06498106846245238,-0.06498106998515397,-0.06498106930753837,-0.06498107061828354
0.039150000000000004,-0.06498106561275824,-0.06498106713552368,-0.06498106645779936,-0.06498106776862994
0.03916,-0.06498106276377336,-0.06498106428659726,-0.06498106360877075,-0.06498106491969186
0.03917,-0.06498105991549906,-0.06498106143838359,-0.06498106076044892,-0.06498106207145876
0.039180000000000006,-0.06498105706793683,-0.06498105859088288,-0.06498105791283952,-0.0649810592239397
0.03919,-0.0649810542210788,-0.06498105574408401,-0.06498105506593503,-0.06498105637712646
0.039200000000000006,-0.06498105137493114,-0.06498105289799597,-0.06498105221974745,-0.06498105353102261
